"Data Source","World Development Indicators",

"Last Updated Date","2018-01-25",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017",
"Low & middle income","LMY","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","47769372517.6752","45964718946.1108","44150832683.8116","51487332796.5546","52838488817.0006","56285610839.8891","61116858476.5183","61257966962.6153","64954593275.9668","70556521083.4064","79843955104.8851","88768796775.707","99755088232.3249","133514480854.863","216345094637.626","257161811765.115","270813369798.162","307091204249.959","329390379997.478","398750508213.113","525188410582.014","587263343243.768","552954393621.775","501977551396.073","495106537240.448","507506573497.773","493655764228.026","528099669095.421","623384333916.413","674140213319.103","718715053734.2","725185966940.513","961333593139.636","931207722708.647","982936041108.437","1161343564092.53","1245599163887.74","1334149074472.78","1244097757188.84","1239617142298.09","1460043299309.15","1486656785722.77","1588231245233.21","1893429661617.5","2406438123286.78","2856995668012.18","3389028477606.63","4164021109542.94","5075934691507.93","4251464919870.6","5350353666062.74","6625585259526.99","7012370184822.13","7322363876794.98","7439476550126.4","6546873544002.94","6320752746792.23","",
"Lesotho","LSO","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","13299734.0053199","16239675.2064959","20019599.6080078","23939521.2095758","25759484.8103038","29259414.8117038","32059358.8128237","33599328.0134397","33879322.4135517","34019319.6136077","33599328.0134397","41946308.7248322","55938597.6323663","82132564.8414986","116261957.32156","155510480.054091","204691812.327507","217341306.347746","241490340.386385","358669833.729216","475089881.869543","508034188.034188","","","","","","","","","","","","","","","","","","","","","","","","","","1880617168.64905","1911937309.34973","1986901849.25121","2412540758.34563","2632465301.40061","2686796784.40926","2250123157.7094","2151612114.95757","2048943835.28361","1904851226.40996","",
"Late-demographic dividend","LTE","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","","","","","","25482362155.5976","28284458395.6723","28820990576.5696","31098693665.1803","34029684895.5598","39573352338.6168","43593861849.3079","51247585006.9935","71025973719.7022","109038752163.752","114005487701.219","119110576948.849","138401019616.548","156897722815.296","203987977594.946","258376772896.863","269493037420.413","265299550321.25","254674327236.427","265371026692.033","282905385209.816","279170399467.499","307516412354.156","371436106509.105","412793630909.816","433500394343.496","457497234228.087","657718089407.355","605727249879.288","640923176324.855","786717131315.326","831076999515.226","870351178789.895","818791075327.817","820074186417.341","971811486621.108","1022414934962.11","1114371467647.02","1365326816670.91","1742003587438.97","2047910834599.16","2447352412148.5","3038571707390.86","3704522157866.4","3033602721190.04","3805546467578.2","4763163418702.97","5004520644323.6","5313843545636.48","5490047328020.22","4867875823591.84","4760255685655.76","",
"Lithuania","LTU","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3760052306.13279","4296020112.21407","5570465170.47907","5679422097.53992","4652317911.09193","5161332153.64696","6065910832.97367","7570066967.22081","9769110547.09532","12317922131.1475","15956117551.9343","19907525661.94","25227037082.6492","32878310405.3856","20075458020.5727","24952274894.8246","33714511263.1334","34605459624.8866","38438912381.036","38340614747.7239","31677886224.3079","31292180055.1465","",
"Luxembourg","LUX","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","485968696.453011","529104738.976939","550136530.014877","574222742.109338","666044306.533899","692153890.564676","683946186.039868","646757316.218159","706129490.821281","809484523.131192","1035362404.19524","1202122245.15064","1368795527.44936","1874750258.7456","2430978562.55178","2581119008.44576","2641332288.40125","2940526055.14913","3643690790.31638","4493075949.36709","5036580080.01104","4242402542.37288","3911777856.25993","3820305798.81657","4136471306.89751","4438728582.10476","5899257178.97779","7482725121.55592","8462342622.05156","8950196048.32105","11253881458.2327","12316127111.6361","13023095859.473","13139891674.4403","14801672775.5004","17732486316.3656","18272295765.4723","18693078484.4384","21565467881.7515","24100925847.0062","26253223696.3332","26357587472.0358","27602419536.9848","34050282167.0429","44457047429.8485","50828521328.193","61225635428.428","76137222830.5502","87376805331.7709","67759441511.531","75369252982.9219","87282705846.636","88087593005.4484","97926858992.9458","115450094789.787","108327686137.788","109150025202.802","",
"Latvia","LVA","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2275390758.69937","2953175089.33129","3181698524.07452","3677526510.18706","3377901753.54312","3561696407.87949","4044694425.78912","4459960209.18599","5717024966.17882","7852404058.80057","9757176104.54263","13006613995.4853","17759662152.9203","18673335769.6243","11573236030.025","13097832087.9273","17722855204.0671","18490673665.9217","19318800528.0809","19486091364.6231","16430284209.712","16307280042.7834","",
"Macao SAR, China","MAC","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","1137203250.98782","1152434286.32673","1266785309.82042","1256813522.0283","1480432286.7269","1796798921.32138","2049473919.85673","2344564906.20994","2513152973.44471","2895068900.466","3195940945.52388","3309528590.79271","3588055726.54297","3620321795.22578","3468693512.75356","3585445061.62778","3445881586.20344","3669715587.03187","3962920046.34994","4033733739.9639","4358055119.87452","4776966039.99402","5761511804.74184","6321478947.95971","7472817256.98003","9549645963.73773","9864340843.63038","7565472239.26957","9183474544.50026","11993215434.8856","14226961538.9429","15673338089.695","17504726371.2737","17477520350.6575","15524453102.425","",
"St. Martin (French part)","MAF","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Morocco","MAR","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","462404900.701512","501926687.086256","501926687.086256","533544116.194052","535520225.274182","497974508.447782","557257188.024899","614563778.282778","656061653.98676","687679083.094556","853749629.483253","859386138.613861","975395583.376804","1379897246.09803","2163897661.22019","2996076495.99013","3520263390.12966","4123953545.17798","3980104159.16673","4752096637.68562","6085388406.23889","6184030315.3336","5968605346.173","4852588134.37768","5148405879.34851","5067330815.86008","5526914458.94293","5914982294.95646","6462582987.17277","7314276289.4371","9074363976.07464","8865737968.89716","9469830979.15202","8739349822.56157","9390609855.48191","11335099531.6159","10902396700.2834","10658406549.8058","11452344717.0047","12003481375.7089","12579800084.6979","12314876687.6051","13353797749.7505","16048207626.5876","19968118741.5426","23064234675.6909","26592092080.131","34711375315.8454","46189308800.9496","37077112112.2985","40096825547.6881","49394553702.7652","49325135598.7205","50467551008.2684","51892152314.3357","42898210829.2453","46965383634.9732","",
"Monaco","MCO","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Moldova","MDA","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1015988718.75338","1252989934.78261","1433779956.70996","1230250000","789339997.339465","971880000.643428","1088799996.89122","1295120002.94703","1728269999.85655","2130559996.10652","2739462189.27585","3132123127.53692","4275318330.46401","5667512220.93918","3997496759.5593","4564736888.91045","6021114017.00373","6114900011.55936","6435869323.41818","6268987431.95873","4810649095.30515","4843320551.30046","",
"Madagascar","MDG","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","111896638.778103","136359934.723228","135907021.451411","151309643.644319","159917393.997236","166712685.115096","208843979.810996","205672790.887974","235119319.764302","244148322.956459","240001884.823347","252204260.112313","245822786.618011","312077209.065825","387473830.382784","476932072.229318","382361666.975242","472941273.991891","642273690.019761","1052478250.58992","1202045776.27941","820213764.674577","728723582.825444","615724223.727541","526427278.599826","586093618.273828","506563070.148309","577421068.604955","564192209.308937","556341691.833951","863652161.657491","708089366.936187","746051704.255414","829743807.355329","881169926.444315","1002050697.53447","1038878681.97771","1062314497.02468","1094596244.51324","1197396427.3864","1473714280.17308","1462698057.62895","992629459.557409","1755712693.33634","2072165750.5456","2295538579.6828","2524543111.73818","3823250483.87655","5356795491.93887","4414320824.52674","3758114787.43511","4187943168.72972","4361406682.06948","4594434052.66956","4564172571.67505","3462205244.14602","3576318354.75809","",
"Maldives","MDV","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","87100000","93600000","93700000","96500000","95200000","85000000","86200000","94900000","115800000","140200000","177720795.811518","202570224.390244","237300000","256976040.145985","281896971.527179","","","","","","","","","","","","1046484375","1635687351.5625","2076965007.8125","1480031945.3125","1693203242.1875","2424997317.26522","2137043475.99708","2403456200.74577","2756017554.81002","2774065448.41634","3197300304.52097","",
"Middle East & North Africa","MEA","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","225235071754.006","210159084660.947","239934137057.962","258668518495.358","260130633131.045","259387340024.266","259449417453.412","289545811228.977","294117272190.506","310958442881.243","357642906200.198","449899874894.69","534955237097.556","625701813417.77","802895247877.495","1021476731269.98","911188549242.521","1026048401305.14","1181320522698.05","1340547121658.76","1391061676791.82","1443850963296.54","1333980507919.25","1284310434848.39","",
"Mexico","MEX","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","1520944000","1503120000","1536528000","1688128000","1978568000","2079752000","2192168000","2392912000","2746232000","3011216000","3430408000","3417960000","3991120000","5232144000","7612160000","8465680000","8784409090.90909","8363203539.82301","11315763157.8947","16754179824.5614","25215695652.1739","32350081632.6531","17920283687.9433","14024762697.7519","16777514898.6889","19063168548.0732","17389311866.6231","18775671165.2881","33950973120.4083","42503284582.5716","51767986204.9349","60602974423.5356","73709195127.4678","69669686416.7416","84163224793.3394","71983639436.7075","95359265205.1478","115761889878.133","130659065783.713","149426483201.54","183589195820.466","180334674009.612","184711622307.374","187872817221.244","215618903951.799","242652366510.979","278522264386.377","305989269047.053","332286780775.762","257336814222.814","326636993352.327","380778673057.883","400635499829.151","412197434152.834","433208922926.462","426990235861.26","418273916556.384","",
"Marshall Islands","MHL","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","115872600","130974400","128326800","139687000","137814800","155190100","183213400","166686200","170406000","192006100","175150800","164352900","163209900","",
"Middle income","MIC","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","45048910716.3363","43701863036.5779","41703560044.2934","45797151910.0643","48587861135.4556","51675845679.3041","55121820207.8832","57273048215.3788","60793523773.9692","65998453368.2998","74794972282.2384","82952548109.1375","93746644602.4046","126238509890.606","206223135303.347","245826029280.367","259432775848.518","293672107131.771","315335350304.632","381672878269.263","504002925991.854","567055801298.749","534210123113.898","485219568326.25","479033213405.744","491246228977.058","476213166101.82","507937430131.399","601562159665.74","652753999968.677","694553507996.908","700860443910.739","937273776035.743","908036018301.334","959023811307.123","1133199466940.67","1216116912889.42","1304412804574.3","1213906875986","1210182100945.11","1427533740162.03","1455411731430.67","1553602753492.65","1851509361582.19","2356434612887.35","2800706215185.81","3324793686006.82","4083298444077.61","4977878081533.12","4159825723164.05","5240654314911.18","6497516031453.26","6872440443255.69","7170283459511.01","7280059338710.1","6395685136842.7","6178477404609.14","",
"Macedonia, FYR","MKD","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1603480565.37103","1214969387.7551","1235972107.64093","1394808318.96552","1636859122.40185","1902913385.82677","1703283208.02005","1899399718.8755","2002835930.40293","1915757242.53076","1781287933.96455","1568409000.38361","1817612486.7521","2147331758.78046","2850790823.81275","3193976913.25935","3757217971.46827","5166645055.42167","6772738889.40639","5111857888.5548","5464748071.43748","6933562133.17417","6513782540.51447","6648647600.08018","7371282875.11494","6536207328.07439","6953629769.05424","",
"Mali","MLI","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","","","","","","","","65853415.5769349","62205958.6847398","64625177.8154074","65484073.0802223","86947315.4622356","95227665.5413931","128763530.489589","220186807.735786","243102500.129484","197530459.237373","205552195.806166","364714604.404316","434370562.274823","514247471.123573","443268446.977991","395235879.53122","416358418.489186","454692650.324391","594720677.865749","647482471.421942","637532999.30857","699433469.80106","632842468.362108","829530662.795925","851446738.807168","958831214.265043","856534725.984293","770106159.043682","992802336.940277","934859797.354093","895732070.243874","844696126.022499","1024115513.56823","973208000.322483","1174335576.3715","1156885512.83939","1545515187.27709","1722328562.1695","1944481571.49219","2245728117.62931","2647158117.3576","3756036384.56267","2935591312.15793","3753380431.55648","4047531704.43903","3954062692.4604","5286919876.12339","5463282917.38722","5186864010.53682","5543304857.16724","",
"Malta","MLT","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","","","","","","","","","","","178912116.216773","182399240.746599","199083145.814581","262352694.68048","380157924.044994","409750864.665849","456620115.116631","565700620.107756","639163194.831235","847294011.976048","1080289709.17226","1001867673.1794","945154375","858687779.211754","842635347.797746","884790812.591508","1059441664.84597","1374164264.41352","1613825872.58337","1747152500.61592","2258063352.69485","2416347144.75432","2680610176.33598","2549153958.45031","2870834261.04737","4530520428.01556","4408051453.07289","4279168056.94583","4432533981.65543","4732350408.95394","5448559670.78189","4772107221.2153","5028809028.80903","5830431318.99397","6353388141.50473","6830742444.96953","8570066491.02998","10163701067.6157","13351252380.2549","12727424284.5235","13475761589.404","15028332102.1362","14791441120.4701","15297520514.2266","15355493999.2666","14000218240.8955","14145779769.0736","",
"Myanmar","MMR","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","55822092.110987","28936974.9931771","15280128.2547127","16579332.4182804","14912668.7848099","11440182.1875086","13175715.9410337","16046272.1018293","21203708.8506465","23880103.285794","32637322.5359287","60518082.1559769","6524981185.85476","11418499287.2454","14508467646.5863","15853479719.6333","17725969986.3408","",
"Middle East & North Africa (excluding high income)","MNA","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","95270524150.6948","88421856090.1428","100373669258.043","109714233691.014","109768246923.916","113335682477.311","112458540152.245","121037952672.303","129950503258.708","138011166906.023","159670062060.595","203147844419.347","236566862062.522","256511185650.726","314252669963.423","415322091676.053","397220859886.929","426851920990.059","446023763486.996","536490520833.315","543406503292.742","534978641256.469","461726229478.39","461565748830.842","",
"Montenegro","MNE","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","503067372.584","718955758.552749","769183020.115214","802404161.483659","1204292277.12938","1378592214.89864","2132509095.47108","3180862304.95483","4219318880.91402","2707481244.79022","2596760264.90066","2918516819.57187","2783478093.28023","2742331386.08603","2752019371.10256","2454886325.82899","2752348451.32743","",
"Mongolia","MNG","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","1640949933.33333","1645216266.66667","1701452966.66667","1365680775","1491340800","2357290000","2182762166.66667","2115665933.33333","1927175666.66667","1033205140","1963530568.42105","479118638.497653","541030589.942626","504816597.208761","603552981.877355","571254552.400333","558878338.713148","669128488.063497","656469894.839646","771837167.206557","830538468.020561","946734020.522735","1083962181.86893","1405234670.28888","1605232631.21152","1826066273.67383","2467564065.06216","3777731776.3995","2637353047.33985","4074354772.60398","7749643979.15854","8115246246.99833","7728160145.9387","6978077021.79397","5245197266.5001","5079946823.35004","",
"Northern Mariana Islands","MNP","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","782000000","774000000","937000000","835000000","752000000","579000000","459000000","360000000","405000000","449000000","478000000","525000000","561000000","638000000","893000000","",
"Mozambique","MOZ","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","964768518.518519","910957507.082153","946910052.910053","736723880.597015","619863207.54717","510958333.333333","631047029.70297","738841073.271414","780851315.287838","894397771.512955","906060596.275966","1441087347.50784","1241552970.97214","1203108577.3582","1273593417.12133","1435373698.85042","1428756979.55497","1440536357.80866","1471754248.56416","2095580238.11947","1984740871.59819","1635081290.2104","2817934090.71712","2851596191.28512","3298417150.47406","3566662920.08152","3406697253.62981","3738472010.77387","4502926528.56308","4504046936.03893","4693423655.9963","7210031664.12088","11402674338.9262","13456895718.5234","14376807061.2738","10653347167.5108","8498235560.04999","",
"Mauritania","MRT","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","21292359.5481573","29136912.8526863","34553392.1116833","33619515.6090708","34366614.3805305","37355026.2274762","37968203.4904126","44551473.8970252","46235425.0579836","46928474.7192587","52255984.5239306","55870281.7484111","130400605.635469","154651313.491127","245911943.764636","287442988.011991","408487332.287436","397766030.502683","353035482.018725","385073787.544998","472621686.89415","560587076.255686","635455054.346726","601550396.239122","531665312.893608","551938836.418435","636796680.336134","605800778.616138","603421657.162552","556924695.745127","619220688.532417","591063842.198136","423125759.821665","374906550.171349","533234083.754805","654323243.788916","653619250.557491","595923082.849861","536222118.466012","514710234.160963","586066741.920943","604109626.016756","559797982.697374","731711211.648861","1221237735.84906","1801743693.41378","1573298585.25689","1951415386.17676","2667156956.17226","2083370101.22726","2657259280.68667","3236633620.2869","4152728049.11889","4123778642.36812","3546400022.54078","3500450330.74552","3003669799.39709","",
"Mauritius","MUS","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","","","","","","","","","","","","","","","","","405896879.443239","489609976.843794","564145830.967177","659152518.190897","695183686.217352","630448162.032115","538882501.724534","512463480.890468","541292580.596074","596406022.340942","787664112.160637","1175707785.24949","1487456930.87359","1560741780.22007","1914623069.93642","1886943132.9581","2016680374.2161","2097744786.9447","2329179751.00777","2467920144.02144","2842083563.16267","2778038969.85843","2773468596.69816","2892939672.35506","2838633731.56162","2836868719.81132","2802349642.88098","3107144777.16252","3601069149.22632","4138397488.49004","4823089368.33175","5298319904.70625","6435675926.44661","5180852195.57069","6224223957.58891","7497875008.70898","7667254575.70715","7466076465.56835","7967578441.36165","6879968736.36138","6558179408.80655","",
"Malawi","MWI","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","62580050.1015581","63140050.5498942","64120051.3344823","71540057.2749355","55020044.0490209","76300061.0857923","97160077.7863117","94172117.2909706","96000038.4192154","105240042.117065","113760045.52677","129619421.571811","154074956.611692","166979516.1219","213741405.053028","281419973.04043","260566292.948582","279202745.969011","390165236.980836","432133117.115684","480238987.213213","389813869.897459","340404460.734108","346452760.968235","319234742.36201","338259046.984526","296495570.696189","329010738.010429","449068725.169275","548898979.866395","628572510.472849","645797141.77424","764005183.927905","667203315.68453","729705193.38332","672013569.828938","727119308.546661","894459588.273659","667060758.154355","768861360.810448","616067650.505283","671619118.720506","910299895.805214","984214280.216538","1133832239.10748","1437753337.29665","1468256687.29121","1468506042.25722","2091602995.19658","1959722458.02933","2426181901.54819","2241778330.81623","2512556030.80929","2351568370.59993","2399198295.98336","2283620295.72462","2446898713.26837","",
"Malaysia","MYS","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","938377727.688488","990528060.891154","1062685744.15262","1107948288.25297","1136483372.53365","1199129361.03489","1232584215.34039","1232256239.38325","1327373219.65242","1362468084.41134","1595668594.01542","1662163057.36658","1890500425.59228","2756562272.33659","4580773877.27971","4207474683.5443","4587239180.04407","5620885060.74026","7143172409.32642","10040412630.2321","13533271303.2294","14692616509.7001","16036111843.7955","17211826778.0985","17844908431.473","15592764317.358","13979331912.9155","15777107278.9332","19825874064.457","25372860122.5635","31883248918.6292","40044733779.4588","44155181214.9056","52860417233.2077","67592211553.1169","86952551834.1308","90961920661.4198","92380225707.9991","67655931512.4338","76187894736.8421","94350000000","86253947368.4211","91820526315.7895","96153421052.6316","118513157894.737","130552137519.474","147059593261","167026995578.31","178116146291.744","143890588055.043","181098692993.077","207619607843.137","215525123025.123","216892951220.286","218113294020.593","186602995775.189","180820094978.666","",
"North America","NAC","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","30274921068.4068","30081589271.1894","32493288975.0413","33917522658.5249","37001830443.6441","41586577816.0705","48789111401.3328","52408310962.616","60784500592.2359","67017263980.6963","72848671024.7716","81669324556.1039","97304308145.0101","119270055777.852","165908769755.819","164061681400.592","197582823841.945","231059843396.096","265325100432.91","315615998583.066","364503172894.749","396663627073.996","370418160841.629","402894951140.318","492489270341.551","509772767671.955","551608221343.117","616281458675.52","682793320726.069","732807988660.041","778162828335.728","775877897921.047","825608939872.335","888661701487.415","996964855987.174","1102671077694.49","1173450761132.94","1293328765108.3","1357503676466.14","1508779970681.32","1760607913286.3","1664449327861.8","1700806451001.86","1839919870759.41","2138814743092.84","2416764679043.07","2678751620235.21","2854640748398.29","3072315238333.65","2395095673955.03","2866718837942.81","3256113105542.24","3352551446050.25","3356403409471.6","3469395070830.54","3318064997333.32","3247996559891.32","",
"Namibia","NAM","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","1363031587.05701","1525146763.90155","1290910664.9475","1209641683.87039","1005754287.26361","645140306.007987","835627396.061269","1181733104.12574","1116643369.25445","1179087009.57029","1400517914.42817","1494475428.24032","1679052945.30154","1609097958.80895","1664155429.76231","1944374651.92578","2040064266.27591","2085584375","1966006276.79395","1921498060.39774","1741324894.08917","1690735050.87581","1615858491.37154","2587532010.52256","2780114571.88414","2927229679.36723","3315952743.11452","4878934184.00659","5673632486.80579","6491229356.71548","6843350106.53991","7132435085.59309","7829948172.9598","7382664828.69157","8110038285.40363","8084270465.1263","7219653370.77124","",
"New Caledonia","NCL","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","877981986.914737","865614279.263157","926289564.512288","929193999.824908","864876583.623208","957465957.279919","1000834232.65463","928856835.897374","928027951.142191","1008558885.9842","","","","","","","","","","","","","","","","","","",
"Niger","NER","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","33289006.8090676","47147122.2737289","68848149.8198274","60518941.9313212","82169189.8214248","94378527.0172721","112969617.475924","95676908.8415817","91775240.0603047","103099476.78369","117639400.730976","108204872.181547","152229777.688503","224624680.36434","297302505.191449","325027640.842406","365532146.179122","378778450.105123","493782893.049957","777715865.132865","956402012.506015","785895798.943069","728308305.256833","485292312.926173","394103007.192815","473096880.092557","393993283.393536","562306431.702133","537903216.72918","507802706.888956","535875392.099693","436012132.989303","418268250.093127","290749022.713917","420185247.71134","466362308.283468","513998174.967022","454774569.302417","546587026.262145","468880009.732027","462040660.623114","478770214.661304","574865599.733252","677014447.51491","851943875.727638","1048787594.92754","1076113317.1196","1284232498.47475","1928320187.36714","2528900139.62709","2807366382.85242","3062739620.4135","2732565812.86282","2996692575.49996","3232319003.26649","2948429240.36625","2373939291.73693","",
"Nigeria","NGA","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","710187876.242475","728148397.032059","665719165.616688","699267534.649307","855867282.654347","940921181.576368","930981380.372393","905921881.562369","818423631.527369","1023659526.80946","1406831863.36273","1251415929.20354","1447830923.24805","2327475247.52475","3619771863.11787","6342372881.35593","8685913705.58376","8116201716.7382","8679837892.60385","9008810572.68722","12324265006.3857","15944510035.4191","10235632183.908","4431804281.34557","2252547629.59681","2458578720.06282","2155186721.9917","3542858988.15931","2899095485.2918","3976442511.66737","5439687568.27616","6348443353.03421","6892040239.28341","3833567991.16998","3255306426.93191","6853080301.30756","8905282500","12568410155.2872","11675835227.2727","7883273534.97635","9114930288.21807","16050683665.4791","16208625771.491","23971133410.3066","16064624571.0674","21429768812.3266","31264468094.8639","51157761304.7173","52203123513.2354","52597235558.7613","64169884496.1343","88377923527.3552","59653829523.6723","66940227523.533","70778502339.2868","50475462161.5133","","",
"Nicaragua","NIC","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","664933333.333333","467806451.612903","781711340.206186","954960000","840604575.163399","1002161964.28571","1157042257.63612","1362967812.68524","1693911484.84881","1746535063.92871","2136873488.56901","2103725752.56107","2072738556.06302","2050197915.78947","2207225622.3517","2557900747.0182","2987690324.08431","3790567319.29425","4451217242.59425","5295608437.99524","4399313916.27129","5246147047.25516","6530267486.61051","7131019217.13021","7223494086.43034","7329057910.77434","7418239345.77794","7537019916.42091","",
"Netherlands","NLD","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","5769273576.55168","6268747830.82861","6668717860.19406","7423212391.77285","8729717191.94451","9027244795.97468","9731674619.45737","10258826765.8938","11264073716.4556","13285914196.7974","16369937176.5995","18530541791.98","21310838162.5927","28993954359.1361","39452307894.0897","42656216974.5556","47816021920.3201","55016591002.9631","65718299246.2823","83086391189.7177","95505825648.415","81256498542.789","77866587274.0777","76339298818.6241","74330164148.3517","77763054803.6093","92208475355.2797","112193349978.242","125172395473.297","130519260833.42","156450738472.71","162195860796.794","174809092355.89","162240393925.012","181061456471.728","226679934120.231","229462745098.039","223416534899.48","231852921572.984","242626251864.479","247515201768.933","243842505592.841","251111424807.077","302775395033.86","361776756890.986","393123989553.538","439963618115.669","515808924171.913","589973634099.897","478949708252.292","531868995271.962","615054936736.991","599615619546.187","618065889946.751","630901695837.69","552362945623.497","555253866227.6","",
"Norway","NOR","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","1928412857.44843","2091459664.8554","2154512918.01691","2337855859.26655","2553537264.0211","2902639177.35325","3187228449.75543","3606713981.73155","3618493868.32548","3846337834.27575","4753951476.29114","5441403648.01088","5935763941.59254","8516077560.78948","11547556726.8986","13770877575.6184","15932557500.2291","18008828778.0595","16572115292.9058","19618293477.617","23668407839.3262","22626709643.6972","22489308955.6864","20633737185.4613","20799362862.219","22739380263.3416","29094351359.7577","32011280148.423","33673776277.4283","34734303714.9685","39734971324.5044","38356908173.8111","39946254726.8485","37247853850.3827","39908042394.015","47346413688.597","50982511085.6151","52449458534.7923","54133941233.3833","50963688583.4445","49523392942.3527","49263987899.9522","53255467321.3257","61614784893.0821","73845982672.6798","84668374078.3857","95765050753.9021","119823088865.005","133926063829.787","107434759791.995","122151661381.497","141509646722.783","140526171035.668","148436085106.383","148719386405.713","124088209155.73","123468571428.571","",
"Nepal","NPL","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","","","","","","102375639.847749","79406746.2921643","58537865.8616616","57919838.0828318","80592592.5925926","71901234.5679012","80592592.5925926","81086419.7530864","100827880.761767","128470910.992773","210631428.299734","205966849.859682","197919992","248201284.50063","295583341.666667","364500008.333333","446416683.333333","450515193.6798","521619390.380921","502021598.526897","523971554.705733","578787429.208724","618261968.817866","780457946.043981","785537991.304313","785782436.053935","909166930.630345","875325167.037862","1052504166.66667","1278518367.34694","1519145030.12048","1611500000","1854725583.02648","1645665859.56416","1495923473.14202","1781598378.45664","1996693877.55102","1724111681.8122","1807224670.05677","2143236207.27273","2396739962.5635","2832075349.08544","3275658804.75262","4172661317.23891","4455549991.21991","5825346141.46184","6227147634.61674","6331151559.43555","7218386962.54255","8151231412.73403","8879788077.71288","8322468480.58192","",
"Nauru","NRU","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","52530346.5621977","85317487.873051","126205585.358322","102134825.517608","103831205.3894","",
