"Data Source","World Development Indicators",

"Last Updated Date","2018-01-25",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017",
"Korea, Rep.","KOR","Export volume index (2000 = 100)","TX.QTY.MRCH.XD.WD","","","","","","","","","","","","","","","","","","","","","7.941886722","9.352993442","9.910578492","11.53720489","13.36736523","14.40862816","16.12148583","20.03383053","22.585691","22.77326337","24.19321349","26.57336214","29.07460379","32.47446645","36.91066813","44.81200479","53.40341093","61.75188806","75.30091512","83.40831384","100","100.8009247","114.0907922","133.6193375","159.195797","169.2002905","195.8506787","221.3988769","231.7425058","231.6294607","282.612812","321.8394703","339.7571225","356.0638818","371.3532349","380.5664126","384.2969017","",
"Kuwait","KWT","Export volume index (2000 = 100)","TX.QTY.MRCH.XD.WD","","","","","","","","","","","","","","","","","","","","","93.49143484","65.30931128","47.70171185","58.52280006","63.2299691","54.5225355","50.73257172","69.95114963","85.43674589","","","","","","","","","","","","100","98.65117413","92.46770131","100.9913058","114.9670919","134.1350451","140.0341269","131.0554969","141.2610709","109.5311611","116.1940359","147.5583002","168.1969611","167.2625335","162.0866174","159.5677257","172.9259771","",
"Latin America & Caribbean (excluding high income)","LAC","Export volume index (2000 = 100)","TX.QTY.MRCH.XD.WD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Lao PDR","LAO","Export volume index (2000 = 100)","TX.QTY.MRCH.XD.WD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","99.70772908","93.78147654","99.48968247","103.0908334","146.0307951","189.335568","189.4003328","203.9867369","218.2710925","287.8117413","309.5041559","349.7322863","367.7543473","438.4332363","529.7005631","667.7097566","",
"Lebanon","LBN","Export volume index (2000 = 100)","TX.QTY.MRCH.XD.WD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","153.1226498","172.6437937","239.3753006","265.9499909","268.9276445","291.9906857","334.5161079","359.5933763","350.2442738","395.0710397","391.8765665","392.7707546","372.815646","329.3636217","315.4099024","311.1985766","",
"Liberia","LBR","Export volume index (2000 = 100)","TX.QTY.MRCH.XD.WD","","","","","","","","","","","","","","","","","","","","","150.7553789","159.8732712","133.0703514","127.5324596","136.7347168","132.4012158","126.4138484","124.1646798","","","","","","","","","","","","","100","43.84459029","57.97328059","34.52748414","31.45865192","41.0961102","42.79844504","48.27926804","46.2974923","27.9206526","31.07785954","42.45553646","58.55504481","79.05850127","73.37082172","51.26853866","33.54242314","",
"Libya","LBY","Export volume index (2000 = 100)","TX.QTY.MRCH.XD.WD","","","","","","","","","","","","","","","","","","","","","144.4991348","92.41658184","93.54368822","94.88625947","87.85562298","97.04468437","","","","","","","","","","","","","","","100","98.26865672","97.87064677","112.0895522","127.8109453","129.9800995","141.8507463","137.0945274","139.641791","116.4179104","111.2437811","29.85074627","95.72139303","58.61691542","31.74129353","26.08955224","25.34328358","",
"St. Lucia","LCA","Export volume index (2000 = 100)","TX.QTY.MRCH.XD.WD","","","","","","","","","","","","","","","","","","","","","134.4349466","98.90571356","89.94362427","103.6444094","","","","","","","","","","","","","","","","","100","93.51399029","98.15149267","146.6649573","155.9842951","99.84307242","128.0639326","127.0207907","184.5947467","214.8808124","260.846151","159.5394466","181.4466535","178.9290062","169.0304248","242.2591922","179.5150696","",
"Latin America & Caribbean","LCN","Export volume index (2000 = 100)","TX.QTY.MRCH.XD.WD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Least developed countries: UN classification","LDC","Export volume index (2000 = 100)","TX.QTY.MRCH.XD.WD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Low income","LIC","Export volume index (2000 = 100)","TX.QTY.MRCH.XD.WD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Liechtenstein","LIE","Export volume index (2000 = 100)","TX.QTY.MRCH.XD.WD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sri Lanka","LKA","Export volume index (2000 = 100)","TX.QTY.MRCH.XD.WD","","","","","","","","","","","","","","","","","","","","","28.75817234","31.80700794","33.29448928","30.11975401","35.08703621","38.36551158","40.6807957","42.0449959","41.17567389","41.82893635","46.95150735","49.43999314","51.96996542","60.51100748","66.37282633","70.64514583","73.93568403","81.35762127","80.51179379","83.76485925","100","92.32671861","95.32078662","98.41545554","106.0349315","113.2727361","117.4513511","127.8640568","132.1243057","115.3221548","121.8934536","130.487813","129.0949175","140.5378504","151.6577662","157.1070579","156.4166113","",
"Lower middle income","LMC","Export volume index (2000 = 100)","TX.QTY.MRCH.XD.WD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Low & middle income","LMY","Export volume index (2000 = 100)","TX.QTY.MRCH.XD.WD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Lesotho","LSO","Export volume index (2000 = 100)","TX.QTY.MRCH.XD.WD","","","","","","","","","","","","","","","","","","","","","20.12238029","19.69819749","16.64962894","13.36467147","14.7594697","16.11522367","17.03489305","36.47531348","30.71186603","33.13416583","27.48400178","27.7614876","40.38063562","50.95223421","55.72455322","58.70491202","73.87747036","77.50395257","83.86623377","74.67748918","100","128.6621579","164.3195711","219.2474417","325.9449118","300.6481053","319.1939861","346.5329307","385.2243583","320.8640661","376.3725549","447.3180711","363.3604922","325.6758106","318.8600267","336.0290167","360.0273161","",
"Late-demographic dividend","LTE","Export volume index (2000 = 100)","TX.QTY.MRCH.XD.WD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Lithuania","LTU","Export volume index (2000 = 100)","TX.QTY.MRCH.XD.WD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","126.4516129","147.0967742","162.9032258","194.516129","234.8387097","258.7096774","269.6774194","318.0645161","271.9354839","322.5806452","365.8064516","397.7419355","430","437.7419355","430.9677419","444.8387097","",
"Luxembourg","LUX","Export volume index (2000 = 100)","TX.QTY.MRCH.XD.WD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","121.5439856","119.0305206","136.8043088","156.3734291","183.1238779","215.7989228","197.8456014","211.8491921","202.6929982","179.5332136","179.3536804","172.7109515","164.9910233","174.3267504","181.8671454","177.3788151","",
"Latvia","LVA","Export volume index (2000 = 100)","TX.QTY.MRCH.XD.WD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","110.0591716","118.0473373","131.0650888","156.5088757","201.183432","225.739645","253.2544379","276.6272189","247.0414201","295.8579882","361.5384615","408.2840237","404.1420118","412.1301775","419.5266272","427.8106509","",
"Macao SAR, China","MAC","Export volume index (2000 = 100)","TX.QTY.MRCH.XD.WD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","91.85331606","94.33265116","102.6940166","110.1438697","96.32373829","97.37714172","95.10713684","71.71478257","33.55034254","30.03169633","28.07978182","33.61813795","38.18047195","42.00775013","48.7264751","46.14187004","",
"St. Martin (French part)","MAF","Export volume index (2000 = 100)","TX.QTY.MRCH.XD.WD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Morocco","MAR","Export volume index (2000 = 100)","TX.QTY.MRCH.XD.WD","","","","","","","","","","","","","","","","","","","","","31.88212891","34.62054205","32.91604076","35.57770929","39.48066681","39.87466599","40.17252946","43.36133832","52.08353386","48.41599745","57.26247669","59.75600321","54.87971849","45.23739201","81.43889159","86.71470517","83.06893647","92.68453596","95.14197785","98.90671816","100","101.8326059","106.5541678","102.1167912","104.9574674","117.5095265","127.3348506","138.0873496","132.7649673","112.120778","132.2467106","138.2033884","142.2812127","147.5987727","163.0522803","174.3862921","199.9975506","",
"Monaco","MCO","Export volume index (2000 = 100)","TX.QTY.MRCH.XD.WD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Moldova","MDA","Export volume index (2000 = 100)","TX.QTY.MRCH.XD.WD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","125.3531073","143.5613194","169.3344516","197.3544655","212.1885684","196.6594785","230.2101856","241.6254475","223.9030056","261.1813894","351.0307881","352.9251139","404.5043778","417.6979003","423.1003948","457.3441166","",
"Madagascar","MDG","Export volume index (2000 = 100)","TX.QTY.MRCH.XD.WD","","","","","","","","","","","","","","","","","","","","","88.61799403","67.56480174","64.04815166","57.27059016","64.02451561","59.44150509","58.52056366","59.98309788","50.37296673","70.92092604","56.70196993","65.61324674","61.96456233","64.46713378","74.85552981","74.99847069","73.60372081","75.48860266","72.59379218","80.56334276","100","129.8649038","71.23334113","117.4892426","132.5943396","111.9007832","122.8543622","143.5766352","139.8918671","116.4397522","114.6515452","130.8228675","126.1236215","166.1234211","178.354703","182.7561626","206.8320568","",
"Maldives","MDV","Export volume index (2000 = 100)","TX.QTY.MRCH.XD.WD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","103.1750011","122.8652355","141.1040529","160.0814314","131.4358169","168.2889262","163.7668394","224.8425638","117.8145719","123.3276599","201.4517569","185.2390068","192.5343185","169.7946258","140.2875642","144.5921995","",
"Middle East & North Africa","MEA","Export volume index (2000 = 100)","TX.QTY.MRCH.XD.WD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mexico","MEX","Export volume index (2000 = 100)","TX.QTY.MRCH.XD.WD","","","","","","","","","","","","","","","","","","","","","6.338062503","7.491780382","9.209628977","11.06380762","12.67518128","13.40274814","15.98266366","17.64843401","21.9619161","25.16746539","25.75839781","28.19643345","29.53960157","33.17837813","38.93097662","48.78665719","58.28643537","67.04843187","75.10951499","86.29684594","100","97.72211216","96.78382321","94.33263976","96.36269111","101.479541","110.0493655","113.9205048","111.1852827","102.5031721","118.69563","121.3345899","132.2399883","135.9260811","148.5652666","155.2192249","160.0184453","",
"Marshall Islands","MHL","Export volume index (2000 = 100)","TX.QTY.MRCH.XD.WD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","155.720196","174.6224919","183.0235207","231.8809532","315.2478276","201.7417867","183.2543063","162.5152805","157.0574751","217.5674676","321.2143161","661.087669","495.9191293","418.5203201","362.6283404","382.6093457","",
"Middle income","MIC","Export volume index (2000 = 100)","TX.QTY.MRCH.XD.WD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Macedonia, FYR","MKD","Export volume index (2000 = 100)","TX.QTY.MRCH.XD.WD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","90.95953583","89.02842912","103.0093128","112.8215666","125.6615121","138.5585399","180.1824736","179.3796403","124.4698785","144.4689331","172.6541793","159.6395086","174.594279","200.9844824","198.132328","217.1318855","",
"Mali","MLI","Export volume index (2000 = 100)","TX.QTY.MRCH.XD.WD","","","","","","","","","","","","","","","","","","","","","25.02792103","23.40920238","23.64155186","27.01229867","22.73500764","21.81013793","34.34769577","23.73114671","27.83198437","33.98405225","42.04523547","38.8370883","45.77813942","68.34278365","53.36710106","58.57236296","58.67286698","89.46217973","89.42776188","101.6898413","100","142.875683","161.4221484","136.0038345","138.392056","156.2726624","180.7460303","160.8022246","177.749022","144.7123171","127.2593918","118.0854564","133.836067","135.033691","175.8894082","190.3827816","167.1850469","",
"Malta","MLT","Export volume index (2000 = 100)","TX.QTY.MRCH.XD.WD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","80.12879485","81.60073597","81.50873965","87.30450782","87.12051518","94.02023919","102.6678933","91.90432383","75.43698252","91.99632015","95.86016559","109.5676173","90.98436063","76.17295308","79.66881325","96.41214351","",
"Myanmar","MMR","Export volume index (2000 = 100)","TX.QTY.MRCH.XD.WD","","","","","","","","","","","","","","","","","","","","","","20.65120826","22.86825406","22.74954218","18.08670725","13.37564693","15.35511517","14.13514646","8.755471417","9.628348505","14.66173879","20.25708611","31.67082677","37.47708675","38.40162791","34.8311762","32.24566454","41.51021412","55.47688223","63.32098162","100","144.4952848","199.7330414","145.2973175","128.9316276","170.8179388","173.8026319","228.001431","191.2962867","219.4734922","280.0326893","252.9685704","236.1034468","309.3550814","328.0586559","396.1324401","425.0412076","",
"Middle East & North Africa (excluding high income)","MNA","Export volume index (2000 = 100)","TX.QTY.MRCH.XD.WD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Montenegro","MNE","Export volume index (2000 = 100)","TX.QTY.MRCH.XD.WD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mongolia","MNG","Export volume index (2000 = 100)","TX.QTY.MRCH.XD.WD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","101.0881068","97.66062885","105.0656105","117.0214207","123.103658","119.3788127","130.367153","141.5283167","128.9859348","146.1686586","201.9013407","198.4288046","211.9344677","317.2716212","323.9536638","355.5243599","",
"Northern Mariana Islands","MNP","Export volume index (2000 = 100)","TX.QTY.MRCH.XD.WD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","95.72453055","82.32481392","82.16394972","79.33238634","65.41572877","46.80806934","28.66669067","9.029198134","0.719434746","0.345533052","0.124043503","0.255422933","0.263890762","0.131292283","0.143886581","0.302185696","",
"Mozambique","MOZ","Export volume index (2000 = 100)","TX.QTY.MRCH.XD.WD","","","","","","","","","","","","","","","","","","","","","44.58632408","40.3883551","38.62199151","22.87731256","18.90629694","15.03139717","13.66715046","15.22762951","16.45157168","17.27314602","20.6043956","25.0030868","27.27629513","27.68224142","32.42894324","32.45105247","52.3582996","52.13534329","56.32334184","63.90523194","100","203.270056","247.2897522","294.9695946","362.3190686","378.8919937","415.1851213","402.2620098","387.7041521","402.1638667","464.0205866","488.985921","566.7026948","626.8265235","746.8107884","638.0232078","651.226943","",
"Mauritania","MRT","Export volume index (2000 = 100)","TX.QTY.MRCH.XD.WD","","","","","","","","","","","","","","","","","","","","","54.74529332","69.96919528","64.50224593","86.44479049","88.65532321","101.4360485","87.86460212","99.51380198","81.02773198","89.78206528","86.04461892","80.08612562","70.6096149","66.32916951","103.7628424","100.2713331","101.551555","80.87485124","78.70310523","94.70768349","100","102.7411055","99.14626568","92.21515664","117.3204352","121.0627583","229.9642887","225.4611735","199.4373578","182.4082223","203.1039875","232.2602544","250.1471713","248.1689326","205.2887025","180.0835417","178.7699502","",
"Mauritius","MUS","Export volume index (2000 = 100)","TX.QTY.MRCH.XD.WD","","","","","","","","","","","","","","","","","","","","","37.72710519","28.40858503","36.75924113","37.33589268","39.20052074","49.56649509","64.76491081","70.6298477","74.44416837","75.34800699","87.10170653","79.03334364","88.02839748","86.8713241","95.0249155","98.75693446","108.1267558","96.44334098","108.9045942","107.3434949","100","113.9679362","119.2982544","145.1055019","139.9791851","152.8466062","168.6976028","152.123575","151.489732","139.0020784","161.3086312","164.3156539","166.2054309","176.0421396","197.7366201","192.5566891","168.6537871","",
"Malawi","MWI","Export volume index (2000 = 100)","TX.QTY.MRCH.XD.WD","","","","","","","","","","","","","","","","","","","","","79.43441554","60.64809585","55.15582074","56.86781819","77.46622885","78.94279862","77.11624138","79.26619411","78.28124109","67.02016278","87.21943291","90.28447099","90.82108285","86.97097409","98.03286734","95.38539575","107.373554","115.0418709","113.6566965","114.7435171","100","120.488868","118.6839265","152.8967152","135.0693843","134.8243873","161.0437862","191.2192263","172.5649233","205.4123419","174.2338736","202.8791465","176.1250109","181.6769543","196.3402724","162.2713112","161.8159049","",
"Malaysia","MYS","Export volume index (2000 = 100)","TX.QTY.MRCH.XD.WD","","","","","","","","","","","","","","","","","","","","","17.57079637","16.87607527","17.74972775","19.94236591","20.46352709","21.35883426","22.84660341","23.74205396","24.38865196","26.01929716","26.53392464","29.38600169","34.5896167","42.08832099","50.34117234","59.24920519","61.33820714","67.36255399","69.69692561","83.63771534","100","93.18497919","102.6425912","110.9447775","127.5555641","134.8527615","147.4822315","152.3049885","144.5567291","125.3984801","137.9690472","145.2279314","139.574933","145.365815","152.9310547","162.1607604","167.1296066","",
"North America","NAC","Export volume index (2000 = 100)","TX.QTY.MRCH.XD.WD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Namibia","NAM","Export volume index (2000 = 100)","TX.QTY.MRCH.XD.WD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","64.2327848","85.09397325","89.90427729","91.16945188","86.91882452","93.62553215","95.00763896","88.90506222","89.72557972","94.39256976","100","90.49665896","82.90674468","94.02695614","125.0036329","131.9940644","131.5091679","128.7037593","138.3055546","150.9797081","175.6040624","172.5679162","174.3402488","193.867406","191.8967517","184.1720164","186.3390583","",
"New Caledonia","NCL","Export volume index (2000 = 100)","TX.QTY.MRCH.XD.WD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","81.41183941","88.28598977","115.5417977","110.2042491","113.4671902","108.2832031","132.610473","77.46586996","60.38090863","71.01543882","70.79659908","67.80483508","69.69262662","87.93096724","86.17265136","105.2070008","",
"Niger","NER","Export volume index (2000 = 100)","TX.QTY.MRCH.XD.WD","","","","","","","","","","","","","","","","","","","","","105.7602814","120.8310248","93.12451609","85.16817472","78.79319178","87.29067869","81.06627216","68.97116761","66.63542049","63.75764666","72.88283062","86.79907425","89.19593618","110.134353","75.10835981","85.54079371","109.3965237","99.94979654","117.9887992","104.4817303","100","99.07827134","100.6517041","115.4809719","119.3746369","107.1582527","90.79768967","78.82894429","113.5749464","143.0196653","152.1550725","133.101175","145.5686999","164.9555057","163.6867855","139.3893735","148.5807305","",
"Nigeria","NGA","Export volume index (2000 = 100)","TX.QTY.MRCH.XD.WD","","","","","","","","","","","","","","","","","","","","","140.7820695","87.7501102","79.86734255","108.7602196","164.5886465","187.6372109","92.3302163","67.36634997","83.25401496","70.13763765","83.85069167","94.95096832","70.168603","91.22823589","97.19467271","96.40754384","104.431514","113.1069961","124.6153136","105.8781717","100","101.1578735","90.5255739","108.9156263","118.6065244","117.0962545","113.1896899","107.9389851","105.623238","108.7394281","124.0434958","119.6637133","119.2106323","110.4007249","106.7307692","106.423681","87.49496577","",
"Nicaragua","NIC","Export volume index (2000 = 100)","TX.QTY.MRCH.XD.WD","","","","","","","","","","","","","","","","","","","","","58.4223742","68.16205184","56.84100843","66.05014118","50.8467193","49.37465323","36.276906","45.63538983","34.80994934","50.88127615","41.47835377","40.36064997","43.38603184","46.15397381","51.04162777","62.49509133","68.45308474","82.31269346","82.56548333","86.69205357","100","117.4105456","121.8652124","140.7368179","172.1239044","191.6769076","182.4775617","199.1667822","197.9108588","202.055669","239.0868794","249.2894338","283.1008612","306.8096725","331.0552339","316.2830119","325.3381884","",
"Netherlands","NLD","Export volume index (2000 = 100)","TX.QTY.MRCH.XD.WD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","103.7037037","105.5555556","110.0308642","119.2901235","131.1728395","140.2777778","149.0740741","154.6296296","138.117284","154.3209877","155.7098765","159.2592593","159.8765432","161.1111111","165.4320988","171.1419753","",
"Norway","NOR","Export volume index (2000 = 100)","TX.QTY.MRCH.XD.WD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","105.0497801","107.2250452","107.0254611","107.9004055","106.924661","105.1253801","106.2755087","106.6000849","103.0247071","100.80005","97.62505002","98.57509049","94.25006275","96.15004289","99.85000953","99.0000635","",
"Nepal","NPL","Export volume index (2000 = 100)","TX.QTY.MRCH.XD.WD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","95.11847603","74.04089575","82.09322032","88.8728482","94.0312929","82.07576904","78.69120557","78.25940604","71.65872603","71.37085943","66.26728676","66.02464964","65.48042147","65.8258316","54.93112215","55.30399669","",
"Nauru","NRU","Export volume index (2000 = 100)","TX.QTY.MRCH.XD.WD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","49.92333203","32.7151586","53.82553241","39.49940284","8.807001749","11.06754854","30.16228708","93.32915832","36.5709868","71.14977977","71.35364734","100.349319","61.69144508","41.87391629","42.74352596","30.8028148","",
"New Zealand","NZL","Export volume index (2000 = 100)","TX.QTY.MRCH.XD.WD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","103.5252106","110.4582338","113.5134436","118.2138606","117.0387904","120.7990695","128.5545601","123.6192108","133.9600465","136.1926527","139.4830672","149.588562","149.588562","152.8789765","157.1091203","162.4846443","",
"OECD members","OED","Export volume index (2000 = 100)","TX.QTY.MRCH.XD.WD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Oman","OMN","Export volume index (2000 = 100)","TX.QTY.MRCH.XD.WD","","","","","","","","","","","","","","","","","","","","","17.43031619","20.71127416","20.53510877","24.03718275","25.32998781","34.44842302","32.43033591","33.86243746","42.8872413","","","","73.23106518","81.80538351","85.94547525","87.88870083","88.905666","96.3038084","108.1494178","98.38088157","100","113.6508276","108.5377864","98.93307184","91.48794346","87.78365671","82.58521627","89.44641731","88.09084473","115.3262396","112.7171676","107.956735","112.2701075","124.1437261","115.9656979","145.6223228","148.5831313","",
"Other small states","OSS","Export volume index (2000 = 100)","TX.QTY.MRCH.XD.WD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Pakistan","PAK","Export volume index (2000 = 100)","TX.QTY.MRCH.XD.WD","","","","","","","","","","","","","","","","","","","","","28.71617563","30.40941854","27.65311203","36.64227156","29.21268424","35.70279256","37.85718009","44.43223792","49.10773208","53.77536041","61.9042028","76.11464109","88.09254886","82.31265416","84.10678262","75.01655344","90.56540496","83.96034592","80.41157591","85.60007","100","108.9981057","122.1885266","137.3004501","143.8572439","171.8336909","176.882929","180.3492079","182.3636147","167.9364987","180.700275","181.0999518","174.5086136","182.6773357","174.2075546","163.7462637","161.8831075","",
"Panama","PAN","Export volume index (2000 = 100)","TX.QTY.MRCH.XD.WD","","","","","","","","","","","","","","","","","","","","","","54.53841632","72.717556","58.26268413","50.97672533","55.09318244","54.80423967","57.00979642","52.50613507","55.20032817","59.95194452","57.92263219","60.15539885","68.47024416","70.69101205","75.76543137","85.83548114","84.94201361","91.22884378","94.70333967","100","102.8271168","91.19805447","88.81657047","103.3570384","121.7251106","137.1389816","145.2200998","152.9670399","182.0092736","186.0679744","232.2178558","255.1397557","234.2945605","205.6492098","184.0573238","173.3818599","",
"Peru","PER","Export volume index (2000 = 100)","TX.QTY.MRCH.XD.WD","","","","","","","","","","","","","","","","","","","","","33.56350229","32.2768747","33.95474189","30.74719466","33.02923093","38.5818556","39.12452165","38.64430694","33.47920068","44.7782317","41.11070293","46.02586795","43.94749568","46.34560675","55.31431564","59.81625451","65.51213571","74.90517902","75.93829923","89.31467269","100","104.9394601","109.838271","118.8094748","132.4175665","151.545601","152.5837686","157.724093","167.7982648","167.7208785","170.0798865","181.2469917","189.4917843","181.6398762","179.8676438","184.0587524","205.7704704","",
"Philippines","PHL","Export volume index (2000 = 100)","TX.QTY.MRCH.XD.WD","","","","","","","","","","","","","","","","","","","","","4.28224453","6.153088296","5.975864038","7.730522993","12.38856309","14.31028763","16.77751105","18.06159173","20.05670535","22.70070949","24.58154767","26.02666525","30.63670412","34.96782545","41.28601366","54.3125468","59.64800905","70.27449758","76.22330525","85.92478683","100","101.7774391","120.1227802","121.0625041","140.0398653","130.1900754","143.1148985","149.4603898","143.2006873","116.5958466","150.6342143","132.4607092","144.4413773","162.2638587","177.9714419","178.4728927","177.9415696","",
"Palau","PLW","Export volume index (2000 = 100)","TX.QTY.MRCH.XD.WD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","148.789862","183.9618066","74.25496082","49.41237808","105.5626576","100.6760608","77.79760007","66.96956538","42.28289829","39.64638473","36.89994167","56.67964532","43.51724426","68.41547144","39.67441687","39.29572297","",
"Papua New Guinea","PNG","Export volume index (2000 = 100)","TX.QTY.MRCH.XD.WD","","","","","","","","","","","","","","","","","","","","","158.7556933","166.5775865","167.1707073","176.2501632","184.9782151","128.0342124","145.0229386","149.7463084","155.2104092","186.1537556","147.5653053","172.5597819","227.3303242","283.0034753","257.147006","182.8979712","176.4194981","136.3003403","98.34465092","92.26343881","100","96.03414882","79.3949546","93.81665528","87.07027827","92.50406163","87.21637537","85.2547327","86.91998237","76.51171387","76.93272055","69.8559566","67.62447796","70.34938486","106.3960507","131.5931294","119.2025975","",
"Poland","POL","Export volume index (2000 = 100)","TX.QTY.MRCH.XD.WD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","112.2562674","121.448468","136.7688022","165.45961","188.8579387","222.5626741","248.189415","267.6880223","242.3398329","278.551532","298.6072423","310.8635097","333.1476323","359.0529248","382.1727019","392.7576602","",
"Pre-demographic dividend","PRE","Export volume index (2000 = 100)","TX.QTY.MRCH.XD.WD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Puerto Rico","PRI","Export volume index (2000 = 100)","TX.QTY.MRCH.XD.WD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Korea, Dem. People’s Rep.","PRK","Export volume index (2000 = 100)","TX.QTY.MRCH.XD.WD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","123.4082754","157.4306236","162.6411306","177.7085362","168.2584753","170.6061845","182.0940337","179.8990927","189.5627598","222.0261194","268.502743","306.2780286","327.89078","401.6455974","435.7121965","466.0712588","",
"Portugal","PRT","Export volume index (2000 = 100)","TX.QTY.MRCH.XD.WD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","100.7556675","102.6448363","107.8085642","107.8085642","116.2468514","127.0780856","133.7531486","132.6196474","112.5944584","125.9445844","135.768262","139.4206549","145.8438287","148.6146096","153.6523929","157.4307305","",
"Paraguay","PRY","Export volume index (2000 = 100)","TX.QTY.MRCH.XD.WD","","","","","","","","","","","","","","","","","","","","","39.64985737","35.04770425","43.6058657","39.69616317","38.09562423","56.38370978","57.15380745","58.06899","77.16656657","118.0671496","119.8634128","95.26522417","88.84899778","92.68861896","87.81118606","96.12086634","109.1189339","113.8350469","107.006905","84.37981463","100","94.510245","97.3450373","96.22313837","105.9797191","124.8732719","151.3916433","172.6192389","188.9480739","171.134159","220.1096586","237.1340402","214.3639161","253.8080071","247.2088995","225.9007438","238.3915267","",
